arquivo,conjunto
LA_E_8233450,teste
LA_E_8233457,treino
LA_E_8233491,treino
LA_E_8233530,treino
LA_E_8233594,treino
LA_E_8233670,treino
LA_E_8233673,treino
LA_E_8233684,treino
LA_E_8233736,teste
LA_E_8233807,treino
LA_E_8233984,treino
LA_E_8233988,treino
LA_E_8233992,treino
LA_E_8233996,treino
LA_E_8234026,treino
LA_E_8234103,treino
LA_E_8234197,treino
LA_E_8234203,treino
LA_E_8234210,treino
LA_E_8234230,teste
LA_E_8234289,treino
LA_E_8234293,treino
LA_E_8234295,treino
LA_E_8234321,teste
LA_E_8234325,treino
LA_E_8234510,treino
LA_E_8234511,treino
LA_E_8234666,treino
LA_E_8234713,teste
LA_E_8234767,treino
LA_E_8234795,teste
LA_E_8234818,treino
LA_E_8234905,validacao
LA_E_8234955,treino
LA_E_8234998,validacao
LA_E_8235001,teste
LA_E_8235149,treino
LA_E_8235157,treino
LA_E_8235193,teste
LA_E_8235223,treino
LA_E_8235234,treino
LA_E_8235252,validacao
LA_E_8235292,treino
LA_E_8235294,validacao
LA_E_8235345,treino
LA_E_8235443,treino
LA_E_8235455,treino
LA_E_8235485,treino
LA_E_8235530,treino
LA_E_8235534,treino
LA_E_8235596,treino
LA_E_8236009,treino
LA_E_8236138,treino
LA_E_8236145,treino
LA_E_8236152,treino
LA_E_8236164,treino
LA_E_8236178,treino
LA_E_8236237,treino
LA_E_8236239,teste
LA_E_8236249,treino
LA_E_8236268,treino
LA_E_8236297,treino
LA_E_8236320,treino
LA_E_8236326,treino
LA_E_8236375,treino
LA_E_8236431,treino
LA_E_8236497,treino
LA_E_8236565,validacao
LA_E_8236672,treino
LA_E_8236681,treino
LA_E_8236705,teste
LA_E_8236728,treino
LA_E_8236741,treino
LA_E_8236797,teste
LA_E_8236875,treino
LA_E_8236907,validacao
LA_E_8236964,validacao
LA_E_8237022,teste
LA_E_8237061,validacao
LA_E_8237082,treino
LA_E_8237113,treino
LA_E_8237125,validacao
LA_E_8237264,treino
LA_E_8237291,validacao
LA_E_8237353,validacao
LA_E_8237398,teste
LA_E_8237412,validacao
LA_E_8237471,treino
LA_E_8237489,treino
LA_E_8237495,treino
LA_E_8237554,treino
LA_E_8237557,treino
LA_E_8237587,treino
LA_E_8237607,validacao
LA_E_8237632,treino
LA_E_8237640,treino
LA_E_8237644,treino
LA_E_8237657,treino
LA_E_8237724,teste
LA_E_8237736,treino
LA_E_8237762,teste
LA_E_8237834,treino
LA_E_8237924,teste
LA_E_8238079,validacao
LA_E_8238156,treino
LA_E_8238196,treino
LA_E_8238235,teste
LA_E_8238321,teste
LA_E_8238323,teste
LA_E_8238408,treino
LA_E_8238416,teste
LA_E_8238420,treino
LA_E_8238451,treino
LA_E_8238615,treino
LA_E_8238640,treino
LA_E_8238666,treino
LA_E_8238706,treino
LA_E_8238813,teste
LA_E_8238814,treino
LA_E_8238851,validacao
LA_E_8238879,teste
LA_E_8238900,treino
LA_E_8238901,treino
LA_E_8238956,treino
LA_E_8238985,validacao
LA_E_8239014,treino
LA_E_8239063,treino
LA_E_8239065,teste
LA_E_8239114,treino
LA_E_8239154,validacao
LA_E_8239259,treino
LA_E_8239307,validacao
LA_E_8239315,treino
LA_E_8239321,treino
LA_E_8239333,treino
LA_E_8239371,validacao
LA_E_8239460,treino
LA_E_8239462,teste
LA_E_8239491,treino
LA_E_8239560,treino
LA_E_8239604,treino
LA_E_8239616,teste
LA_E_8239692,treino
LA_E_8239747,treino
LA_E_8239803,treino
LA_E_8239820,validacao
LA_E_8239840,treino
LA_E_8239959,teste
LA_E_8240148,treino
LA_E_8240195,treino
LA_E_8240211,treino
LA_E_8240264,validacao
LA_E_8240268,treino
LA_E_8240304,validacao
LA_E_8240306,teste
LA_E_8240416,treino
LA_E_8240430,treino
LA_E_8240441,treino
LA_E_8240509,treino
LA_E_8240520,treino
LA_E_8240552,treino
LA_E_8240589,treino
LA_E_8240600,treino
LA_E_8240603,teste
LA_E_8240664,treino
LA_E_8240689,validacao
LA_E_8240732,treino
LA_E_8240760,treino
LA_E_8240766,treino
LA_E_8240805,validacao
LA_E_8240816,treino
LA_E_8240930,treino
LA_E_8240961,treino
LA_E_8240976,treino
LA_E_8240982,treino
LA_E_8240993,treino
LA_E_8241067,treino
LA_E_8241126,treino
LA_E_8241153,treino
LA_E_8241165,validacao
LA_E_8241187,teste
LA_E_8241319,treino
LA_E_8241350,treino
LA_E_8241379,treino
LA_E_8241483,treino
LA_E_8241586,treino
LA_E_8241587,treino
LA_E_8241775,teste
LA_E_8241791,treino
LA_E_8241833,validacao
LA_E_8241884,treino
LA_E_8241928,teste
LA_E_8242084,treino
LA_E_8242129,treino
LA_E_8242149,teste
LA_E_8242159,validacao
LA_E_8242175,treino
LA_E_8242348,treino
LA_E_8242394,treino
LA_E_8242417,treino
LA_E_8242503,teste
LA_E_8242577,validacao
LA_E_8242680,validacao
LA_E_8242683,validacao
LA_E_8242761,validacao
LA_E_8242868,validacao
LA_E_8243017,treino
LA_E_8243144,treino
LA_E_8243173,treino
LA_E_8243223,validacao
LA_E_8243226,treino
LA_E_8243254,validacao
LA_E_8243278,teste
LA_E_8243400,treino
LA_E_8243724,treino
LA_E_8243747,treino
LA_E_8243791,treino
LA_E_8243814,treino
LA_E_8243829,validacao
LA_E_8243846,validacao
LA_E_8243878,teste
LA_E_8243993,treino
LA_E_8244027,treino
LA_E_8244043,treino
LA_E_8244086,validacao
LA_E_8244089,treino
LA_E_8244150,validacao
LA_E_8244159,teste
LA_E_8244376,teste
LA_E_8244440,treino
LA_E_8244464,treino
LA_E_8244566,validacao
LA_E_8244601,treino
LA_E_8244732,validacao
LA_E_8244744,treino
LA_E_8244775,teste
LA_E_8244798,treino
LA_E_8244878,validacao
LA_E_8244927,treino
LA_E_8245112,treino
LA_E_8245124,treino
LA_E_8245164,teste
LA_E_8245209,validacao
LA_E_8245222,treino
LA_E_8245245,treino
LA_E_8245298,treino
LA_E_8245299,treino
LA_E_8245341,treino
LA_E_8245369,treino
LA_E_8245438,teste
LA_E_8245464,treino
LA_E_8245513,treino
LA_E_8245520,teste
LA_E_8245582,validacao
LA_E_8245585,treino
LA_E_8245606,treino
LA_E_8245676,treino
LA_E_8245802,treino
LA_E_8245827,treino
LA_E_8245916,treino
LA_E_8245921,treino
LA_E_8245947,treino
LA_E_8246087,treino
LA_E_8246103,validacao
LA_E_8246141,treino
LA_E_8246215,validacao
LA_E_8246260,treino
LA_E_8246272,treino
LA_E_8246310,treino
LA_E_8246325,validacao
LA_E_8246355,treino
LA_E_8246362,treino
LA_E_8246372,teste
LA_E_8246387,treino
LA_E_8246476,treino
LA_E_8246490,treino
LA_E_8246513,treino
LA_E_8246542,treino
LA_E_8246647,treino
LA_E_8246657,treino
LA_E_8246679,teste
LA_E_8246734,validacao
LA_E_8246766,validacao
LA_E_8246783,treino
LA_E_8246786,treino
LA_E_8246897,teste
LA_E_8247037,treino
LA_E_8247043,treino
LA_E_8247046,treino
LA_E_8247085,treino
LA_E_8247118,treino
LA_E_8247176,treino
LA_E_8247200,treino
LA_E_8247202,treino
LA_E_8247213,treino
LA_E_8247291,treino
LA_E_8247311,treino
LA_E_8247357,treino
LA_E_8247493,treino
LA_E_8247550,treino
LA_E_8247667,treino
LA_E_8247699,treino
LA_E_8247712,treino
LA_E_8247747,treino
LA_E_8247752,treino
LA_E_8247801,treino
LA_E_8247842,treino
LA_E_8247866,treino
LA_E_8247895,treino
LA_E_8247942,treino
LA_E_8247952,validacao
LA_E_8247955,treino
LA_E_8247969,treino
LA_E_8247984,treino
LA_E_8248014,treino
LA_E_8248060,treino
LA_E_8248094,treino
LA_E_8248112,treino
LA_E_8248127,treino
LA_E_8248132,treino
LA_E_8248154,treino
LA_E_8248248,treino
LA_E_8248316,treino
LA_E_8248391,treino
LA_E_8248411,treino
LA_E_8248413,treino
LA_E_8248416,treino
LA_E_8248444,treino
LA_E_8248484,treino
LA_E_8248491,treino
LA_E_8248533,teste
LA_E_8248551,treino
LA_E_8248689,teste
LA_E_8248744,treino
LA_E_8248771,teste
LA_E_8248773,teste
LA_E_8248830,treino
LA_E_8248922,validacao
LA_E_8249006,treino
LA_E_8249027,validacao
LA_E_8249056,treino
LA_E_8249064,validacao
LA_E_8249073,treino
LA_E_8249110,treino
LA_E_8249111,treino
LA_E_8249144,treino
LA_E_8249146,treino
LA_E_8249176,treino
LA_E_8249238,treino
LA_E_8249337,treino
LA_E_8249382,treino
LA_E_8249479,treino
LA_E_8249534,treino
LA_E_8249552,treino
LA_E_8249574,teste
LA_E_8249582,teste
LA_E_8249631,validacao
LA_E_8250040,treino
LA_E_8250048,treino
LA_E_8250068,treino
LA_E_8250072,validacao
LA_E_8250156,validacao
LA_E_8250187,teste
LA_E_8250450,teste
LA_E_8250549,validacao
LA_E_8250590,treino
LA_E_8250591,treino
LA_E_8250779,treino
LA_E_8250823,treino
LA_E_8250867,validacao
LA_E_8250942,treino
LA_E_8251053,teste
LA_E_8251105,validacao
LA_E_8251136,validacao
LA_E_8251194,treino
LA_E_8251224,validacao
LA_E_8251327,treino
LA_E_8251350,treino
LA_E_8251431,validacao
LA_E_8251581,treino
LA_E_8251863,validacao
LA_E_8251935,validacao
LA_E_8251949,validacao
LA_E_8252005,treino
LA_E_8252053,treino
LA_E_8252081,treino
LA_E_8252083,treino
LA_E_8252137,treino
LA_E_8252170,treino
LA_E_8252194,treino
LA_E_8252196,treino
LA_E_8252199,validacao
LA_E_8252287,treino
LA_E_8252330,treino
LA_E_8252534,validacao
LA_E_8252539,treino
LA_E_8252577,treino
LA_E_8252596,treino
LA_E_8252647,treino
LA_E_8252763,treino
LA_E_8252823,treino
LA_E_8252826,treino
LA_E_8252892,treino
LA_E_8252942,treino
LA_E_8252946,treino
LA_E_8252956,treino
LA_E_8252958,treino
LA_E_8252959,teste
LA_E_8252968,treino
LA_E_8253139,treino
LA_E_8253151,treino
LA_E_8253201,treino
LA_E_8253255,treino
LA_E_8253275,treino
LA_E_8253296,treino
LA_E_8253318,treino
LA_E_8253359,treino
LA_E_8253492,treino
LA_E_8253521,treino
LA_E_8253558,validacao
LA_E_8253593,validacao
LA_E_8253602,treino
LA_E_8253610,treino
LA_E_8253687,treino
LA_E_8253724,treino
LA_E_8253751,treino
LA_E_8253765,validacao
LA_E_8253859,validacao
LA_E_8253959,validacao
LA_E_8254042,treino
LA_E_8254058,treino
LA_E_8254177,treino
LA_E_8254235,treino
LA_E_8254239,teste
LA_E_8254250,treino
LA_E_8254293,validacao
LA_E_8254329,treino
LA_E_8254375,treino
LA_E_8254412,treino
LA_E_8254433,treino
LA_E_8254435,validacao
LA_E_8254464,treino
LA_E_8254549,treino
LA_E_8254580,treino
LA_E_8254623,validacao
LA_E_8254653,teste
LA_E_8254674,treino
LA_E_8254687,treino
LA_E_8254801,validacao
LA_E_8254847,treino
LA_E_8254919,treino
LA_E_8254926,treino
LA_E_8255013,treino
LA_E_8255028,treino
LA_E_8255078,treino
LA_E_8255177,treino
LA_E_8255180,treino
LA_E_8255194,treino
LA_E_8255258,treino
LA_E_8255293,treino
LA_E_8255350,treino
LA_E_8255540,treino
LA_E_8255541,treino
LA_E_8255649,treino
LA_E_8255685,treino
LA_E_8255692,teste
LA_E_8255743,teste
LA_E_8255747,validacao
LA_E_8255800,treino
LA_E_8255846,treino
LA_E_8255921,treino
LA_E_8255984,treino
LA_E_8255986,validacao
LA_E_8256019,treino
LA_E_8256028,teste
LA_E_8256035,treino
LA_E_8256058,validacao
LA_E_8256099,treino
LA_E_8256100,treino
LA_E_8256198,treino
LA_E_8256205,treino
LA_E_8256285,teste
LA_E_8256288,treino
LA_E_8256297,treino
LA_E_8256370,treino
LA_E_8256391,teste
LA_E_8256435,validacao
LA_E_8256451,teste
LA_E_8256498,validacao
LA_E_8256514,teste
LA_E_8256534,treino
LA_E_8256575,treino
LA_E_8256614,treino
LA_E_8256719,validacao
LA_E_8256826,treino
LA_E_8256885,validacao
LA_E_8256922,treino
LA_E_8256967,validacao
LA_E_8256984,treino
LA_E_8256995,teste
LA_E_8257085,treino
LA_E_8257132,treino
LA_E_8257135,treino
LA_E_8257145,treino
LA_E_8257150,teste
LA_E_8257188,teste
LA_E_8257195,treino
LA_E_8257206,treino
LA_E_8257287,treino
LA_E_8257310,treino
LA_E_8257317,treino
LA_E_8257370,treino
LA_E_8257530,treino
LA_E_8257532,teste
LA_E_8257548,validacao
LA_E_8257556,teste
LA_E_8257565,treino
LA_E_8257583,teste
LA_E_8257697,teste
LA_E_8257761,validacao
LA_E_8257839,validacao
LA_E_8257900,treino
LA_E_8257960,treino
LA_E_8257993,treino
LA_E_8258002,validacao
LA_E_8258104,treino
LA_E_8258134,treino
LA_E_8258175,treino
LA_E_8258329,treino
LA_E_8258431,treino
LA_E_8258455,treino
LA_E_8258518,treino
LA_E_8258700,treino
LA_E_8258716,treino
LA_E_8258727,treino
LA_E_8258737,teste
LA_E_8258743,treino
LA_E_8258772,teste
LA_E_8258807,treino
LA_E_8258824,treino
LA_E_8258894,treino
LA_E_8258980,treino
LA_E_8259027,treino
LA_E_8259161,teste
LA_E_8259194,treino
LA_E_8259201,treino
LA_E_8259223,treino
LA_E_8259285,treino
LA_E_8259321,treino
LA_E_8259477,treino
LA_E_8259518,treino
LA_E_8259544,validacao
LA_E_8259556,treino
LA_E_8259636,treino
LA_E_8259658,treino
LA_E_8259729,treino
LA_E_8259784,teste
LA_E_8259850,teste
LA_E_8259936,treino
LA_E_8259955,teste
LA_E_8259983,validacao
LA_E_8259992,treino
LA_E_8260011,treino
LA_E_8260012,validacao
LA_E_8260122,treino
LA_E_8260140,teste
LA_E_8260176,treino
LA_E_8260184,treino
LA_E_8260193,treino
LA_E_8260272,teste
LA_E_8260286,treino
LA_E_8260304,teste
LA_E_8260321,treino
LA_E_8260354,treino
LA_E_8260370,treino
LA_E_8260389,treino
LA_E_8260408,validacao
LA_E_8260428,treino
LA_E_8260507,treino
LA_E_8260555,treino
LA_E_8260623,treino
LA_E_8260656,treino
LA_E_8260676,treino
LA_E_8260756,treino
LA_E_8260783,treino
LA_E_8260790,treino
LA_E_8260859,treino
LA_E_8260903,teste
LA_E_8260940,treino
LA_E_8260951,teste
LA_E_8260992,treino
LA_E_8261014,treino
LA_E_8261025,treino
LA_E_8261099,treino
LA_E_8261216,validacao
LA_E_8261271,treino
LA_E_8261355,treino
LA_E_8261433,treino
LA_E_8261464,treino
LA_E_8261607,validacao
LA_E_8261649,validacao
LA_E_8261717,validacao
LA_E_8261852,treino
LA_E_8261856,treino
LA_E_8261933,validacao
LA_E_8261952,teste
LA_E_8262053,validacao
LA_E_8262100,validacao
LA_E_8262131,validacao
LA_E_8262139,treino
LA_E_8262147,teste
LA_E_8262173,teste
LA_E_8262184,treino
LA_E_8262205,treino
LA_E_8262252,treino
LA_E_8262294,treino
LA_E_8262311,treino
LA_E_8262315,treino
LA_E_8262350,treino
LA_E_8262432,treino
LA_E_8262433,treino
LA_E_8262455,treino
LA_E_8262486,treino
LA_E_8262491,treino
LA_E_8262535,teste
LA_E_8262544,treino
LA_E_8262597,treino
LA_E_8262611,treino
LA_E_8262675,treino
LA_E_8262679,treino
LA_E_8262697,treino
LA_E_8262698,treino
LA_E_8262913,treino
LA_E_8262968,treino
LA_E_8263029,treino
LA_E_8263084,validacao
LA_E_8263105,treino
LA_E_8263184,teste
LA_E_8263195,treino
LA_E_8263197,validacao
LA_E_8263258,validacao
LA_E_8263319,treino
LA_E_8263349,teste
LA_E_8263389,treino
LA_E_8263449,validacao
LA_E_8263458,teste
LA_E_8263471,treino
LA_E_8263554,validacao
LA_E_8263591,treino
LA_E_8263601,treino
LA_E_8263610,treino
LA_E_8263786,treino
LA_E_8263854,treino
LA_E_8263919,validacao
LA_E_8263966,treino
LA_E_8263968,treino
LA_E_8264008,treino
LA_E_8264042,validacao
LA_E_8264074,teste
LA_E_8264085,treino
LA_E_8264126,treino
LA_E_8264141,treino
LA_E_8264182,treino
LA_E_8264188,validacao
LA_E_8264209,treino
LA_E_8264396,teste
LA_E_8264419,teste
LA_E_8264431,treino
LA_E_8264580,teste
LA_E_8264694,treino
LA_E_8264774,treino
LA_E_8264824,treino
LA_E_8264896,treino
LA_E_8264898,validacao
LA_E_8264991,validacao
LA_E_8265008,teste
LA_E_8265021,validacao
LA_E_8265096,teste
LA_E_8265097,teste
LA_E_8265210,treino
LA_E_8265221,teste
LA_E_8265328,treino
LA_E_8265360,treino
LA_E_8265367,treino
LA_E_8265457,treino
LA_E_8265485,treino
LA_E_8265538,treino
LA_E_8265572,treino
LA_E_8265591,treino
LA_E_8265598,teste
LA_E_8265607,treino
LA_E_8265619,teste
LA_E_8265639,treino
LA_E_8265641,treino
LA_E_8265676,treino
LA_E_8265701,teste
LA_E_8265715,treino
LA_E_8265723,treino
LA_E_8265780,treino
LA_E_8265903,validacao
LA_E_8265914,teste
LA_E_8265935,treino
LA_E_8265961,treino
LA_E_8265973,treino
LA_E_8266025,teste
LA_E_8266085,treino
LA_E_8266123,treino
LA_E_8266353,treino
LA_E_8266367,treino
LA_E_8266516,treino
LA_E_8266536,validacao
LA_E_8266555,treino
LA_E_8266674,validacao
LA_E_8266782,treino
LA_E_8266783,treino
LA_E_8266799,treino
LA_E_8266803,treino
LA_E_8266814,validacao
LA_E_8266870,teste
LA_E_8266893,validacao
LA_E_8266910,teste
LA_E_8267040,treino
LA_E_8267160,treino
LA_E_8267220,teste
LA_E_8267349,treino
LA_E_8267443,teste
LA_E_8267508,teste
LA_E_8267577,treino
LA_E_8267737,treino
LA_E_8267747,treino
LA_E_8267783,treino
LA_E_8267871,treino
LA_E_8267891,treino
LA_E_8267939,treino
LA_E_8267943,treino
LA_E_8268007,teste
LA_E_8268021,treino
LA_E_8268029,treino
LA_E_8268068,treino
LA_E_8268076,treino
LA_E_8268125,treino
LA_E_8268294,teste
LA_E_8268295,treino
LA_E_8268299,treino
LA_E_8268423,treino
LA_E_8268433,treino
LA_E_8268494,validacao
LA_E_8268660,validacao
LA_E_8268708,treino
LA_E_8268716,validacao
LA_E_8268720,treino
LA_E_8268752,treino
LA_E_8268992,validacao
LA_E_8268993,validacao
LA_E_8269046,treino
LA_E_8269051,treino
LA_E_8269074,treino
LA_E_8269145,treino
LA_E_8269298,treino
LA_E_8269343,treino
LA_E_8269351,treino
LA_E_8269406,treino
LA_E_8269473,teste
LA_E_8269482,treino
LA_E_8269538,treino
LA_E_8269542,validacao
LA_E_8269578,treino
LA_E_8269612,treino
LA_E_8269622,teste
LA_E_8269675,treino
LA_E_8269711,teste
LA_E_8269736,treino
LA_E_8269758,treino
LA_E_8269784,treino
LA_E_8269966,treino
LA_E_8270020,validacao
LA_E_8270037,validacao
LA_E_8270147,treino
LA_E_8270220,treino
LA_E_8270241,teste
LA_E_8270254,teste
LA_E_8270272,treino
LA_E_8270327,treino
LA_E_8270350,teste
LA_E_8270354,teste
LA_E_8270536,treino
LA_E_8270635,validacao
LA_E_8270655,treino
LA_E_8270681,treino
LA_E_8270696,validacao
LA_E_8270733,treino
LA_E_8270821,treino
LA_E_8270839,treino
LA_E_8270872,treino
LA_E_8270876,treino
LA_E_8271085,teste
LA_E_8271106,validacao
LA_E_8271171,treino
LA_E_8271193,treino
LA_E_8271223,treino
LA_E_8271273,treino
LA_E_8271333,teste
LA_E_8271411,treino
LA_E_8271452,teste
LA_E_8271521,treino
LA_E_8271555,treino
LA_E_8271640,treino
LA_E_8271679,treino
LA_E_8271779,treino
LA_E_8271800,treino
LA_E_8271819,treino
LA_E_8271865,teste
LA_E_8271885,teste
LA_E_8271924,treino
LA_E_8271932,teste
LA_E_8271941,treino
LA_E_8272080,treino
LA_E_8272087,treino
LA_E_8272094,teste
LA_E_8272112,treino
LA_E_8272147,treino
LA_E_8272165,treino
LA_E_8272376,treino
LA_E_8272538,teste
LA_E_8272657,treino
LA_E_8272687,treino
LA_E_8272770,treino
LA_E_8272825,treino
LA_E_8272839,validacao
LA_E_8272898,teste
LA_E_8272909,treino
LA_E_8272920,treino
LA_E_8272960,treino
LA_E_8273082,teste
LA_E_8273187,treino
LA_E_8273214,treino
LA_E_8273352,treino
LA_E_8273388,teste
LA_E_8273412,treino
LA_E_8273450,teste
LA_E_8273501,validacao
LA_E_8273512,treino
LA_E_8273535,treino
LA_E_8273554,treino
LA_E_8273563,treino
LA_E_8273571,treino
LA_E_8273636,treino
LA_E_8273660,treino
LA_E_8273714,treino
LA_E_8273736,treino
LA_E_8273766,teste
LA_E_8273839,teste
LA_E_8273864,treino
LA_E_8273871,treino
LA_E_8273889,treino
LA_E_8273909,treino
LA_E_8273960,treino
LA_E_8273984,teste
LA_E_8274045,teste
LA_E_8274144,treino
LA_E_8274185,treino
LA_E_8274212,validacao
LA_E_8274277,treino
LA_E_8274377,teste
LA_E_8274378,validacao
LA_E_8274488,teste
LA_E_8274568,treino
LA_E_8274582,validacao
LA_E_8274635,treino
LA_E_8274705,validacao
LA_E_8274709,treino
LA_E_8274735,treino
LA_E_8274876,treino
LA_E_8275031,treino
LA_E_8275056,treino
LA_E_8275082,treino
LA_E_8275144,treino
LA_E_8275192,treino
LA_E_8275197,teste
LA_E_8275353,treino
LA_E_8275364,treino
LA_E_8275393,treino
LA_E_8275416,treino
LA_E_8275426,treino
LA_E_8275441,treino
LA_E_8275546,teste
LA_E_8275703,treino
LA_E_8275777,treino
LA_E_8275785,treino
LA_E_8275873,treino
LA_E_8275913,teste
LA_E_8275935,treino
LA_E_8275937,treino
LA_E_8275957,treino
LA_E_8276059,treino
LA_E_8276080,treino
LA_E_8276243,treino
LA_E_8276246,validacao
LA_E_8276333,treino
LA_E_8276390,teste
LA_E_8276396,treino
LA_E_8276413,treino
LA_E_8276428,treino
LA_E_8276466,treino
LA_E_8276473,validacao
LA_E_8276523,teste
LA_E_8276529,treino
LA_E_8276544,teste
LA_E_8276667,treino
LA_E_8276683,validacao
LA_E_8276690,treino
LA_E_8276705,validacao
LA_E_8276711,treino
LA_E_8276735,treino
LA_E_8276771,treino
LA_E_8276777,treino
LA_E_8276820,treino
LA_E_8276973,teste
LA_E_8277019,treino
LA_E_8277029,treino
LA_E_8277039,validacao
LA_E_8277102,validacao
LA_E_8277123,validacao
LA_E_8277184,validacao
LA_E_8277186,treino
LA_E_8277261,treino
LA_E_8277287,treino
LA_E_8277296,treino
LA_E_8277303,teste
LA_E_8277361,treino
LA_E_8277403,treino
LA_E_8277455,teste
LA_E_8277533,treino
LA_E_8277699,treino
LA_E_8277733,teste
LA_E_8277742,treino
LA_E_8277820,treino
LA_E_8277872,teste
LA_E_8277879,treino
LA_E_8277951,treino
LA_E_8277971,treino
LA_E_8277973,treino
LA_E_8278032,teste
LA_E_8278050,treino
LA_E_8278068,treino
LA_E_8278088,treino
LA_E_8278145,teste
LA_E_8278186,treino
LA_E_8278192,validacao
LA_E_8278251,validacao
LA_E_8278385,treino
LA_E_8278408,treino
LA_E_8278414,treino
LA_E_8278440,treino
LA_E_8278467,teste
LA_E_8278545,treino
LA_E_8278549,validacao
LA_E_8278652,treino
LA_E_8278665,treino
LA_E_8278742,treino
LA_E_8278747,treino
LA_E_8278786,treino
LA_E_8278809,treino
LA_E_8278860,treino
LA_E_8278882,treino
LA_E_8278909,treino
LA_E_8278986,treino
LA_E_8279073,treino
LA_E_8279124,treino
LA_E_8279225,treino
LA_E_8279352,teste
LA_E_8279355,treino
LA_E_8279380,validacao
LA_E_8279394,treino
LA_E_8279401,treino
LA_E_8279455,treino
LA_E_8279519,treino
LA_E_8279582,treino
LA_E_8279694,validacao
LA_E_8279709,validacao
LA_E_8279726,treino
LA_E_8279797,treino
LA_E_8279813,treino
LA_E_8279904,teste
LA_E_8279991,treino
LA_E_8280035,treino
LA_E_8280069,treino
LA_E_8280103,validacao
LA_E_8280112,validacao
LA_E_8280179,treino
LA_E_8280211,teste
LA_E_8280234,treino
LA_E_8280262,treino
LA_E_8280347,treino
LA_E_8280454,treino
LA_E_8280494,treino
LA_E_8280589,teste
LA_E_8280652,teste
LA_E_8280655,treino
LA_E_8280750,treino
LA_E_8280753,teste
LA_E_8280766,teste
LA_E_8280832,treino
LA_E_8280850,validacao
LA_E_8280894,treino
LA_E_8280926,treino
LA_E_8280965,validacao
LA_E_8280995,treino
LA_E_8281005,treino
LA_E_8281072,treino
LA_E_8281074,treino
LA_E_8281077,treino
LA_E_8281080,teste
LA_E_8281118,treino
LA_E_8281120,treino
LA_E_8281211,treino
LA_E_8281338,treino
LA_E_8281349,treino
LA_E_8281350,teste
LA_E_8281357,treino
LA_E_8281409,treino
LA_E_8281485,treino
LA_E_8281552,treino
LA_E_8281813,validacao
LA_E_8281959,treino
LA_E_8281998,teste
LA_E_8282039,treino
LA_E_8282081,treino
LA_E_8282165,treino
LA_E_8282262,treino
LA_E_8282283,treino
LA_E_8282563,treino
LA_E_8282626,treino
LA_E_8282667,treino
LA_E_8282696,treino
LA_E_8282716,teste
LA_E_8282817,treino
LA_E_8282870,treino
LA_E_8282878,treino
LA_E_8283201,validacao
LA_E_8283215,treino
LA_E_8283232,treino
LA_E_8283240,treino
LA_E_8283273,treino
LA_E_8283304,treino
LA_E_8283386,validacao
LA_E_8283429,treino
LA_E_8283472,treino
LA_E_8283541,treino
LA_E_8283594,treino
LA_E_8283763,treino
LA_E_8283811,treino
LA_E_8283844,treino
LA_E_8283931,treino
LA_E_8283954,treino
LA_E_8283985,treino
LA_E_8284022,treino
LA_E_8284037,validacao
LA_E_8284041,treino
LA_E_8284135,treino
LA_E_8284267,treino
LA_E_8284288,treino
LA_E_8284434,treino
LA_E_8284463,treino
LA_E_8284465,treino
LA_E_8284472,teste
LA_E_8284513,treino
